date,close
2020-01-27,24.0
2020-01-28,24.23
2020-01-29,24.13
2020-01-30,22.05
2020-01-31,21.4
2020-02-03,21.67
2020-02-04,22.04
2020-02-05,22.62
2020-02-06,22.5
2020-02-07,21.98
2020-02-10,21.65
2020-02-11,22.03
2020-02-12,22.39
2020-02-13,22.28
2020-02-14,22.21
2020-02-18,22.35
2020-02-19,22.37
2020-02-20,21.98
2020-02-21,21.93
2020-02-24,21.1
2020-02-25,19.85
2020-02-26,19.76
2020-02-27,18.85
2020-02-28,17.94
2020-03-02,18.8
2020-03-03,18.25
2020-03-04,18.47
2020-03-05,17.74
2020-03-06,16.94
2020-03-09,14.7
2020-03-10,15.94
2020-03-11,15.33
2020-03-12,13.92
2020-03-13,15.52
2020-03-16,14.32
2020-03-17,15.06
2020-03-18,13.41
2020-03-19,13.24
2020-03-20,13.16
2020-03-23,11.9
2020-03-24,13.57
2020-03-25,13.9
2020-03-26,15.03
2020-03-27,14.15
2020-03-30,14.06
2020-03-31,14.26
2020-04-01,13.6
2020-04-02,13.6
2020-04-03,13.33
2020-04-06,14.8
2020-04-07,15.58
2020-04-08,16.25
2020-04-09,17.05
2020-04-13,16.03
2020-04-14,16.07
2020-04-15,14.88
2020-04-16,15.15
2020-04-17,16.04
2020-04-20,16.61
2020-04-21,16.34
2020-04-22,16.67
2020-04-23,17.23
2020-04-24,17.52
2020-04-27,18.33
2020-04-28,19.41
2020-04-29,20.14
2020-04-30,19.66
2020-05-01,18.85
2020-05-04,18.7
2020-05-05,18.69
2020-05-06,18.42
2020-05-07,18.72
2020-05-08,19.63
2020-05-11,19.32
2020-05-12,19.1
2020-05-13,18.36
2020-05-14,18.92
2020-05-15,19.01
2020-05-18,20.12
2020-05-19,19.98
2020-05-20,20.44
2020-05-21,20.44
2020-05-22,20.36
2020-05-26,21.06
2020-05-27,20.68
2020-05-28,21.12
2020-05-29,21.22
2020-06-01,21.28
2020-06-02,22.02
2020-06-03,22.83
2020-06-04,22.99
2020-06-05,23.48
2020-06-08,23.85
2020-06-09,23.39
2020-06-10,22.45
2020-06-11,20.9
2020-06-12,21.33
2020-06-15,21.74
2020-06-16,22.22
2020-06-17,22.07
2020-06-18,21.99
2020-06-19,22.0
2020-06-22,22.16
2020-06-23,22.13
2020-06-24,21.55
2020-06-25,22.2
2020-06-26,21.5
2020-06-29,21.94
2020-06-30,22.22
2020-07-01,21.88
2020-07-02,22.47
2020-07-06,22.84
2020-07-07,22.42
2020-07-08,21.85
2020-07-09,21.29
2020-07-10,21.85
2020-07-13,21.96
2020-07-14,22.44
2020-07-15,22.94
2020-07-16,22.91
2020-07-17,22.8
2020-07-20,22.23
2020-07-21,22.55
2020-07-22,22.76
2020-07-23,23.15
2020-07-24,22.81
2020-07-27,23.15
2020-07-28,22.59
2020-07-29,23.22
2020-07-30,22.48
