date,close
2020-01-27,163.79
2020-01-28,164.38
2020-01-29,164.52
2020-01-30,164.48
2020-01-31,163.2
2020-02-03,164.81
2020-02-04,167.79
2020-02-05,167.93
2020-02-06,167.84
2020-02-07,167.55
2020-02-10,170.57
2020-02-11,171.65
2020-02-12,173.41
2020-02-13,173.58
2020-02-14,174.93
2020-02-18,173.85
2020-02-19,169.19
2020-02-20,168.72
2020-02-21,167.98
2020-02-24,166.74
2020-02-25,163.65
2020-02-26,163.08
2020-02-27,154.68
2020-02-28,151.88
2020-03-02,155.58
2020-03-03,157.75
2020-03-04,163.44
2020-03-05,160.94
2020-03-06,159.06
2020-03-09,148.3
2020-03-10,157.12
2020-03-11,151.39
2020-03-12,136.39
2020-03-13,147.74
2020-03-16,122.31
2020-03-17,135.18
2020-03-18,132.95
2020-03-19,132.0
2020-03-20,123.31
2020-03-23,114.92
2020-03-24,129.51
2020-03-25,133.4
2020-03-26,141.8
2020-03-27,143.47
2020-03-30,144.65
2020-03-31,137.06
2020-04-01,131.24
2020-04-02,131.38
2020-04-03,129.99
2020-04-06,137.68
2020-04-07,138.27
2020-04-08,147.44
2020-04-09,157.8
2020-04-13,147.35
2020-04-14,155.36
2020-04-15,152.01
2020-04-16,152.07
2020-04-17,155.31
2020-04-20,150.99
2020-04-21,147.4
2020-04-22,150.94
2020-04-23,147.96
2020-04-24,149.49
2020-04-27,150.78
2020-04-28,152.17
2020-04-29,156.37
2020-04-30,157.09
2020-05-01,150.99
2020-05-04,149.58
2020-05-05,152.95
2020-05-06,151.17
2020-05-07,151.49
2020-05-08,152.0
2020-05-11,151.8
2020-05-12,148.2
2020-05-13,143.46
2020-05-14,140.53
2020-05-15,141.43
2020-05-18,145.36
2020-05-19,145.31
2020-05-20,146.22
2020-05-21,145.43
2020-05-22,146.99
2020-05-26,150.52
2020-05-27,151.45
2020-05-28,155.14
2020-05-29,153.72
2020-06-01,154.1
2020-06-02,154.96
2020-06-03,154.72
2020-06-04,151.13
2020-06-05,158.59
2020-06-08,160.08
2020-06-09,160.09
2020-06-10,157.92
2020-06-11,152.39
2020-06-12,159.27
2020-06-15,165.38
