date,close
2020-01-27,212.99
2020-01-28,213.21
2020-01-29,213.58
2020-01-30,218.78
2020-01-31,217.11
2020-02-03,214.57
2020-02-04,215.54
2020-02-05,213.43
2020-02-06,212.63
2020-02-07,213.2
2020-02-10,213.37
2020-02-11,211.65
2020-02-12,207.64
2020-02-13,208.31
2020-02-14,213.13
2020-02-18,213.37
2020-02-19,207.5
2020-02-20,209.0
2020-02-21,208.83
2020-02-24,209.3
2020-02-25,208.32
2020-02-26,220.18
2020-02-27,210.39
2020-02-28,198.82
2020-03-02,209.4
2020-03-03,216.07
2020-03-04,223.63
2020-03-05,221.82
2020-03-06,216.26
2020-03-09,204.91
2020-03-10,207.01
2020-03-11,194.68
2020-03-12,172.31
2020-03-13,182.01
2020-03-16,148.54
2020-03-17,166.02
2020-03-18,142.97
2020-03-19,155.22
2020-03-20,158.41
2020-03-23,139.54
2020-03-24,152.26
2020-03-25,156.33
2020-03-26,174.84
2020-03-27,171.34
2020-03-30,173.99
2020-03-31,172.91
2020-04-01,166.2
2020-04-02,168.57
2020-04-03,173.74
2020-04-06,182.44
2020-04-07,176.81
2020-04-08,180.97
2020-04-09,190.16
2020-04-13,182.68
2020-04-14,188.07
2020-04-15,184.98
2020-04-16,187.34
2020-04-17,191.62
2020-04-20,184.62
2020-04-21,178.02
2020-04-22,179.39
2020-04-23,178.48
2020-04-24,182.72
2020-04-27,187.75
2020-04-28,184.32
2020-04-29,181.47
2020-04-30,178.21
2020-05-01,173.65
2020-05-04,172.56
2020-05-05,178.51
2020-05-06,173.7
2020-05-07,178.49
2020-05-08,181.53
2020-05-11,184.17
2020-05-12,179.18
2020-05-13,177.96
2020-05-14,180.52
2020-05-15,181.07
2020-05-18,185.8
2020-05-19,179.76
2020-05-20,180.82
2020-05-21,178.18
2020-05-22,178.8
2020-05-26,182.47
2020-05-27,176.53
2020-05-28,180.49
2020-05-29,182.6
2020-06-01,182.32
2020-06-02,178.78
2020-06-03,186.26
2020-06-04,184.51
2020-06-05,192.14
2020-06-08,191.75
2020-06-09,191.1
2020-06-10,188.7
2020-06-11,174.18
2020-06-12,174.72
2020-06-15,174.65
2020-06-16,176.11
2020-06-17,178.36
2020-06-18,176.32
2020-06-19,175.52
2020-06-22,175.09
2020-06-23,173.55
2020-06-24,167.47
2020-06-25,168.69
2020-06-26,162.45
2020-06-29,162.01
2020-06-30,162.54
2020-07-01,168.9
2020-07-02,165.27
2020-07-06,165.8
2020-07-07,165.61
2020-07-08,168.08
2020-07-09,165.53
2020-07-10,164.59
2020-07-13,165.2
2020-07-14,165.56
2020-07-15,168.83
2020-07-16,167.21
2020-07-17,166.62
2020-07-20,167.9
2020-07-21,168.22
2020-07-22,170.31
2020-07-23,168.94
2020-07-24,168.75
2020-07-27,167.5
2020-07-28,166.0
2020-07-29,164.88
2020-07-30,163.1
2020-07-31,166.18
2020-08-03,163.0
2020-08-04,163.13
2020-08-05,163.17
2020-08-06,163.97
2020-08-07,167.14
2020-08-10,165.34
2020-08-11,168.12
2020-08-12,169.96
2020-08-13,169.57
2020-08-14,171.44
2020-08-17,174.61
2020-08-18,173.81
2020-08-19,172.2
2020-08-20,173.18
2020-08-21,173.86
2020-08-24,175.21
2020-08-25,174.92
2020-08-26,175.26
2020-08-27,176.45
2020-08-28,177.03
2020-08-31,175.87
2020-09-01,173.78
2020-09-02,172.71
2020-09-03,171.89
2020-09-04,169.62
2020-09-08,167.0
2020-09-09,168.01
2020-09-10,163.94
2020-09-11,163.21
2020-09-14,166.08
2020-09-15,168.1
2020-09-16,170.2
2020-09-17,170.71
2020-09-18,169.05
2020-09-21,167.69
2020-09-22,166.59
2020-09-23,162.35
2020-09-24,163.93
2020-09-25,166.78
2020-09-28,168.93
2020-09-29,166.12
2020-09-30,167.31
2020-10-01,170.25
2020-10-02,168.49
2020-10-05,166.94
2020-10-06,168.33
2020-10-07,169.5
2020-10-08,170.9
2020-10-09,169.41
2020-10-12,170.0
2020-10-13,167.5
2020-10-14,166.7
2020-10-15,167.09
2020-10-16,167.99
2020-10-19,163.34
2020-10-20,163.12
2020-10-21,164.59
2020-10-22,163.48
2020-10-23,163.86
2020-10-26,160.16
2020-10-27,159.47
2020-10-28,149.56
2020-10-29,149.99
2020-10-30,150.72
2020-11-02,152.28
2020-11-03,153.48
2020-11-04,150.5
2020-11-05,150.45
2020-11-06,150.59
2020-11-09,162.41
2020-11-10,168.71
2020-11-11,165.81
2020-11-12,161.01
2020-11-13,165.96
2020-11-16,168.77
2020-11-17,168.07
2020-11-18,165.78
2020-11-19,165.93
2020-11-20,167.47
2020-11-23,168.78
2020-11-24,173.18
2020-11-25,174.79
2020-11-27,174.77
2020-11-30,175.03
2020-12-01,179.16
2020-12-02,181.88
2020-12-03,181.71
2020-12-04,184.03
2020-12-07,183.18
2020-12-08,183.38
2020-12-09,182.38
2020-12-10,182.48
2020-12-11,180.27
2020-12-14,177.55
2020-12-15,181.39
2020-12-16,181.72
2020-12-17,184.94
2020-12-18,183.98
2020-12-21,181.77
2020-12-22,181.0
2020-12-23,180.34
2020-12-24,178.48
2020-12-28,180.39
2020-12-29,178.86
2020-12-30,178.0
2020-12-31,182.05
2021-01-04,179.3
2021-01-05,179.12
2021-01-06,193.38
2021-01-07,198.81
2021-01-08,199.68
2021-01-11,198.94
2021-01-12,201.49
2021-01-13,197.95
2021-01-14,194.14
2021-01-15,191.82
2021-01-19,192.2
2021-01-20,189.83
2021-01-21,186.2
2021-01-22,184.04
2021-01-25,184.37
2021-01-26,183.75
2021-01-27,178.79
2021-01-28,182.47
2021-01-29,181.74
2021-02-01,187.44
2021-02-02,192.01
2021-02-03,191.99
2021-02-04,193.53
2021-02-05,191.39
2021-02-08,191.74
2021-02-09,191.97
2021-02-10,185.2
2021-02-11,182.71
2021-02-12,184.37
2021-02-16,189.41
2021-02-17,191.14
2021-02-18,193.99
2021-02-19,195.07
2021-02-22,195.47
2021-02-23,198.75
2021-02-24,200.7
2021-02-25,204.8
2021-02-26,199.7
2021-03-01,209.7
2021-03-02,206.64
2021-03-03,205.8
2021-03-04,207.02
2021-03-05,213.92
2021-03-08,214.04
2021-03-09,209.72
2021-03-10,206.64
2021-03-11,205.61
2021-03-12,209.15
2021-03-15,209.09
2021-03-16,207.12
2021-03-17,206.58
2021-03-18,205.78
2021-03-19,202.66
2021-03-22,199.35
2021-03-23,199.93
2021-03-24,204.78
2021-03-25,205.25
2021-03-26,208.44
2021-03-29,208.97
2021-03-30,204.94
2021-03-31,204.23
2021-04-01,206.09
2021-04-05,207.44
2021-04-06,205.09
2021-04-07,204.34
2021-04-08,202.74
2021-04-09,204.63
2021-04-12,204.7
2021-04-13,205.86
2021-04-14,206.77
2021-04-15,204.05
2021-04-16,207.58
2021-04-19,205.59
2021-04-20,206.12
2021-04-21,206.97
2021-04-22,206.13
2021-04-23,207.31
2021-04-26,204.69
2021-04-27,204.78
2021-04-28,201.02
2021-04-29,203.73
2021-04-30,201.99
2021-05-03,203.7
2021-05-04,204.36
2021-05-05,203.06
2021-05-06,204.35
2021-05-07,202.92
2021-05-10,208.05
2021-05-11,212.09
2021-05-12,214.07
2021-05-13,215.26
2021-05-14,216.99
2021-05-17,216.43
2021-05-18,214.23
2021-05-19,211.86
2021-05-20,216.01
2021-05-21,217.78
2021-05-24,217.31
2021-05-25,214.88
2021-05-26,216.13
2021-05-27,218.09
2021-05-28,218.76
2021-06-01,213.15
2021-06-02,216.31
2021-06-03,217.95
2021-06-04,218.37
2021-06-07,218.1
2021-06-08,217.64
2021-06-09,215.51
2021-06-10,212.87
2021-06-11,214.46
2021-06-14,216.7
2021-06-15,216.98
2021-06-16,218.85
2021-06-17,217.0
2021-06-18,210.71
2021-06-21,216.01
2021-06-22,215.86
2021-06-23,214.77
2021-06-24,216.98
2021-06-25,218.12
2021-06-28,215.22
2021-06-29,213.3
2021-06-30,212.68
2021-07-01,214.2
2021-07-02,213.52
2021-07-06,208.04
2021-07-07,206.95
2021-07-08,207.55
2021-07-09,209.62
2021-07-12,210.24
2021-07-13,210.43
2021-07-14,210.16
2021-07-15,210.42
2021-07-16,209.33
2021-07-19,206.22
2021-07-20,208.58
2021-07-21,212.0
2021-07-22,209.36
2021-07-23,211.9
2021-07-26,210.43
2021-07-27,211.92
2021-07-28,213.43
2021-07-29,214.7
2021-07-30,212.13
2021-08-02,211.5
2021-08-03,208.77
2021-08-04,208.5
2021-08-05,208.25
2021-08-06,209.84
2021-08-09,209.11
2021-08-10,208.93
2021-08-11,209.07
2021-08-12,208.38
2021-08-13,207.03
2021-08-16,207.19
2021-08-17,205.39
2021-08-18,197.58
2021-08-19,198.08
2021-08-20,198.36
2021-08-23,201.84
2021-08-24,200.57
2021-08-25,200.29
2021-08-26,199.34
2021-08-27,199.86
2021-08-30,199.29
2021-08-31,201.72
2021-09-01,199.21
2021-09-02,197.62
2021-09-03,195.3
2021-09-07,193.76
2021-09-08,193.75
2021-09-09,192.46
2021-09-10,189.21
2021-09-13,189.23
2021-09-14,188.85
2021-09-15,188.96
2021-09-16,188.69
2021-09-17,188.65
2021-09-20,188.01
2021-09-21,185.84
2021-09-22,189.33
2021-09-23,193.48
2021-09-24,198.01
2021-09-27,198.43
2021-09-28,197.89
2021-09-29,196.16
2021-09-30,193.38
2021-10-01,196.59
2021-10-04,194.71
2021-10-05,198.32
2021-10-06,198.72
2021-10-07,202.11
2021-10-08,201.53
2021-10-11,201.32
2021-10-12,202.81
2021-10-13,204.26
2021-10-14,207.05
2021-10-15,211.9
2021-10-18,213.93
2021-10-19,217.56
2021-10-20,214.17
2021-10-21,214.79
2021-10-22,217.95
2021-10-25,217.69
2021-10-26,219.27
2021-10-27,217.06
2021-10-28,218.34
2021-10-29,220.55
2021-11-01,218.33
2021-11-02,220.6
2021-11-03,220.44
2021-11-04,220.57
