date,close
2020-01-27,155.86
2020-01-28,156.66
2020-01-29,155.75
2020-01-30,156.99
2020-01-31,153.41
2020-02-03,154.77
2020-02-04,155.99
2020-02-05,157.26
2020-02-06,155.47
2020-02-07,154.97
2020-02-10,155.59
2020-02-11,155.95
2020-02-12,158.66
2020-02-13,159.85
2020-02-14,158.03
2020-02-18,161.71
2020-02-19,163.79
2020-02-20,165.73
2020-02-21,166.88
2020-02-24,164.86
2020-02-25,161.5
2020-02-26,162.67
2020-02-27,157.66
2020-02-28,150.3
2020-03-02,159.6
2020-03-03,156.42
2020-03-04,160.16
2020-03-05,157.48
2020-03-06,158.38
2020-03-09,159.28
2020-03-10,166.25
2020-03-11,157.63
2020-03-12,141.97
2020-03-13,145.81
2020-03-16,136.1
2020-03-17,154.53
2020-03-18,148.74
2020-03-19,143.0
2020-03-20,140.13
2020-03-23,139.87
2020-03-24,141.82
2020-03-25,137.23
2020-03-26,140.52
2020-03-27,146.12
2020-03-30,146.77
2020-03-31,151.01
2020-04-01,153.16
2020-04-02,159.7
2020-04-03,162.2
2020-04-06,169.65
2020-04-07,169.18
2020-04-08,169.22
2020-04-09,169.24
2020-04-13,171.57
2020-04-14,178.07
2020-04-15,176.11
2020-04-16,180.13
2020-04-17,182.11
2020-04-20,179.0
2020-04-21,178.74
2020-04-22,179.15
2020-04-23,176.5
2020-04-24,175.98
2020-04-27,179.49
2020-04-28,178.43
2020-04-29,174.8
2020-04-30,175.3
2020-05-01,173.0
2020-05-04,175.44
2020-05-05,174.87
2020-05-06,173.9
2020-05-07,173.6
2020-05-08,176.36
2020-05-11,183.04
2020-05-12,181.73
2020-05-13,181.57
2020-05-14,181.5
2020-05-15,182.02
2020-05-18,182.05
2020-05-19,181.48
2020-05-20,178.57
2020-05-21,178.41
2020-05-22,178.98
2020-05-26,180.36
2020-05-27,187.2
2020-05-28,184.11
2020-05-29,191.51
2020-06-01,191.5
2020-06-02,191.78
2020-06-03,189.75
2020-06-04,185.88
2020-06-05,185.66
2020-06-08,186.0
2020-06-09,186.25
2020-06-10,190.13
2020-06-11,188.28
2020-06-12,184.0
2020-06-15,187.86
2020-06-16,190.88
2020-06-17,189.76
2020-06-18,191.32
2020-06-19,188.78
2020-06-22,192.14
2020-06-23,189.97
2020-06-24,191.85
2020-06-25,190.67
2020-06-26,189.39
2020-06-29,190.02
2020-06-30,190.51
2020-07-01,190.9
2020-07-02,189.48
2020-07-06,187.14
2020-07-07,187.82
2020-07-08,186.53
2020-07-09,189.74
