date,close
2020-01-27,272.73
2020-01-28,275.18
2020-01-29,275.12
2020-01-30,274.09
2020-01-31,268.27
2020-02-03,272.3
2020-02-04,277.31
2020-02-05,278.81
2020-02-06,245.92
2020-02-07,240.71
2020-02-10,245.67
2020-02-11,249.97
2020-02-12,245.9
2020-02-13,247.97
2020-02-14,253.69
2020-02-18,249.57
2020-02-19,249.64
2020-02-20,247.1
2020-02-21,250.89
2020-02-24,244.24
2020-02-25,239.27
2020-02-26,239.97
2020-02-27,236.6
2020-02-28,231.85
2020-03-02,239.16
2020-03-03,233.49
2020-03-04,240.91
2020-03-05,238.01
2020-03-06,233.12
2020-03-09,224.99
2020-03-10,231.35
2020-03-11,226.09
2020-03-12,215.03
2020-03-13,230.56
2020-03-16,217.54
2020-03-17,242.28
2020-03-18,228.83
2020-03-19,215.41
2020-03-20,214.59
2020-03-23,195.55
2020-03-24,197.76
2020-03-25,198.49
2020-03-26,213.84
2020-03-27,211.14
2020-03-30,217.28
2020-03-31,224.0
2020-04-01,219.74
2020-04-02,227.42
2020-04-03,221.04
2020-04-06,231.72
2020-04-07,231.59
2020-04-08,243.73
2020-04-09,241.24
2020-04-13,241.83
2020-04-14,243.27
2020-04-15,246.19
2020-04-16,255.04
2020-04-17,254.84
2020-04-20,256.83
2020-04-21,250.06
2020-04-22,260.06
2020-04-23,258.43
2020-04-24,261.44
2020-04-27,263.22
2020-04-28,255.35
2020-04-29,251.38
2020-04-30,246.19
2020-05-01,245.55
2020-05-04,248.86
2020-05-05,255.13
2020-05-06,252.63
2020-05-07,249.82
2020-05-08,248.09
2020-05-11,255.47
2020-05-12,255.51
2020-05-13,255.35
2020-05-14,252.21
2020-05-15,251.77
2020-05-18,258.12
2020-05-19,256.59
2020-05-20,236.89
2020-05-21,232.94
2020-05-22,233.24
2020-05-26,227.29
2020-05-27,228.91
2020-05-28,235.44
2020-05-29,240.73
2020-06-01,238.7
2020-06-02,238.36
2020-06-03,236.94
2020-06-04,237.44
2020-06-05,235.94
2020-06-08,241.03
2020-06-09,231.32
2020-06-10,231.19
2020-06-11,224.41
2020-06-12,225.08
2020-06-15,228.27
2020-06-16,230.52
2020-06-17,231.31
2020-06-18,230.3
2020-06-19,231.63
2020-06-22,229.29
2020-06-23,231.86
2020-06-24,226.97
2020-06-25,223.19
2020-06-26,227.71
2020-06-29,227.12
2020-06-30,233.26
2020-07-01,235.47
2020-07-02,238.88
2020-07-06,244.18
2020-07-07,245.07
2020-07-08,246.39
2020-07-09,252.12
2020-07-10,250.91
2020-07-13,250.95
2020-07-14,256.79
2020-07-15,260.26
2020-07-16,258.4
2020-07-17,260.28
2020-07-20,261.13
2020-07-21,264.5
2020-07-22,266.58
2020-07-23,265.86
2020-07-24,265.07
2020-07-27,268.27
2020-07-28,266.15
2020-07-29,269.46
2020-07-30,266.97
2020-07-31,274.28
2020-08-03,276.56
2020-08-04,275.76
2020-08-05,276.32
2020-08-06,253.09
2020-08-07,249.97
2020-08-10,250.31
2020-08-11,248.6
2020-08-12,250.76
2020-08-13,255.75
2020-08-14,251.69
2020-08-17,253.51
2020-08-18,257.24
2020-08-19,255.42
2020-08-20,252.43
2020-08-21,251.25
2020-08-24,248.55
2020-08-25,249.37
2020-08-26,247.61
2020-08-27,240.38
2020-08-28,236.71
2020-08-31,236.68
2020-09-01,234.79
2020-09-02,240.01
2020-09-03,229.16
2020-09-04,228.2
2020-09-08,228.19
2020-09-09,229.66
2020-09-10,228.3
2020-09-11,229.86
2020-09-14,229.98
2020-09-15,220.47
2020-09-16,221.33
2020-09-17,222.08
2020-09-18,226.08
2020-09-21,222.71
2020-09-22,218.18
2020-09-23,219.93
2020-09-24,215.61
2020-09-25,218.46
2020-09-28,219.35
2020-09-29,219.77
2020-09-30,226.84
2020-10-01,225.06
2020-10-02,226.82
2020-10-05,232.16
2020-10-06,229.54
2020-10-07,229.78
2020-10-08,230.28
2020-10-09,231.35
2020-10-12,232.38
2020-10-13,230.77
2020-10-14,227.82
2020-10-15,229.11
2020-10-16,231.04
2020-10-19,231.42
2020-10-20,230.33
2020-10-21,230.47
2020-10-22,235.04
2020-10-23,234.25
2020-10-26,235.93
2020-10-27,238.11
2020-10-28,229.97
2020-10-29,226.64
2020-10-30,225.33
2020-11-02,228.9
2020-11-03,231.75
2020-11-04,230.85
2020-11-05,228.76
2020-11-06,230.68
2020-11-09,234.28
2020-11-10,234.27
2020-11-11,237.06
2020-11-12,234.18
2020-11-13,236.72
2020-11-16,236.48
2020-11-17,236.33
2020-11-18,227.61
2020-11-19,227.05
2020-11-20,226.05
2020-11-23,222.75
2020-11-24,223.53
2020-11-25,221.76
2020-11-27,223.21
2020-11-30,228.95
2020-12-01,232.66
2020-12-02,235.8
2020-12-03,232.52
2020-12-04,236.67
2020-12-07,230.52
2020-12-08,234.21
2020-12-09,233.94
2020-12-10,236.25
2020-12-11,236.6
2020-12-14,233.98
2020-12-15,238.0
2020-12-16,239.13
2020-12-17,242.46
2020-12-18,245.76
2020-12-21,241.64
2020-12-22,239.73
2020-12-23,238.12
2020-12-24,241.77
2020-12-28,241.92
2020-12-29,242.12
2020-12-30,240.49
2020-12-31,243.94
2021-01-04,244.41
2021-01-05,244.73
2021-01-06,247.27
2021-01-07,247.14
2021-01-08,248.66
2021-01-11,250.66
2021-01-12,256.48
2021-01-13,256.41
2021-01-14,251.3
2021-01-15,255.17
2021-01-19,254.22
2021-01-20,256.69
2021-01-21,255.33
2021-01-22,252.26
2021-01-25,253.71
2021-01-26,251.87
2021-01-27,244.59
2021-01-28,249.78
2021-01-29,255.22
2021-02-01,254.81
2021-02-02,251.76
2021-02-03,254.38
2021-02-04,248.49
2021-02-05,248.29
2021-02-08,250.37
2021-02-09,247.79
2021-02-10,246.55
2021-02-11,247.03
2021-02-12,249.89
2021-02-16,250.88
2021-02-17,250.37
2021-02-18,249.4
2021-02-19,241.71
2021-02-22,239.84
2021-02-23,241.48
2021-02-24,240.52
2021-02-25,240.95
2021-02-26,235.1
2021-03-01,239.88
2021-03-02,238.59
2021-03-03,235.59
2021-03-04,234.83
2021-03-05,240.26
2021-03-08,239.92
2021-03-09,236.75
2021-03-10,231.92
2021-03-11,232.22
2021-03-12,232.26
2021-03-15,234.72
2021-03-16,233.54
2021-03-17,233.35
2021-03-18,233.2
2021-03-19,233.02
2021-03-22,235.56
2021-03-23,234.23
2021-03-24,235.7
2021-03-25,235.66
2021-03-26,238.97
2021-03-29,240.94
2021-03-30,239.04
2021-03-31,237.05
2021-04-01,235.52
2021-04-05,238.94
2021-04-06,238.48
2021-04-07,237.9
2021-04-08,236.77
2021-04-09,241.71
2021-04-12,241.2
2021-04-13,244.41
2021-04-14,243.55
2021-04-15,251.38
2021-04-16,254.39
2021-04-19,252.46
2021-04-20,250.0
2021-04-21,251.66
2021-04-22,250.68
2021-04-23,249.43
2021-04-26,250.99
2021-04-27,251.73
2021-04-28,251.05
2021-04-29,245.11
2021-04-30,242.56
2021-05-03,246.77
2021-05-04,245.21
2021-05-05,243.5
2021-05-06,234.77
2021-05-07,233.38
2021-05-10,240.44
2021-05-11,235.15
2021-05-12,235.57
2021-05-13,237.95
2021-05-14,236.3
2021-05-17,235.04
2021-05-18,236.1
2021-05-19,236.55
2021-05-20,238.65
2021-05-21,238.34
2021-05-24,237.6
2021-05-25,236.4
2021-05-26,235.95
2021-05-27,234.89
2021-05-28,235.82
2021-06-01,232.48
2021-06-02,232.69
2021-06-03,234.68
2021-06-04,234.62
2021-06-07,233.55
2021-06-08,233.24
2021-06-09,237.24
2021-06-10,239.25
2021-06-11,236.55
2021-06-14,236.63
2021-06-15,235.38
2021-06-16,234.25
2021-06-17,234.22
2021-06-18,234.5
2021-06-21,234.79
2021-06-22,234.29
2021-06-23,234.19
2021-06-24,233.8
2021-06-25,235.15
2021-06-28,237.58
2021-06-29,240.69
2021-06-30,237.09
2021-07-01,240.58
2021-07-02,242.21
2021-07-06,243.09
2021-07-07,245.66
2021-07-08,244.7
2021-07-09,243.53
2021-07-12,243.32
2021-07-13,242.38
2021-07-14,239.83
2021-07-15,240.43
2021-07-16,241.84
2021-07-19,241.04
2021-07-20,240.8
2021-07-21,240.17
2021-07-22,243.09
2021-07-23,244.78
2021-07-26,243.17
2021-07-27,248.3
2021-07-28,247.12
2021-07-29,248.9
2021-07-30,249.33
2021-08-02,249.7
2021-08-03,249.35
2021-08-04,248.35
2021-08-05,236.98
2021-08-06,234.99
2021-08-09,232.55
2021-08-10,232.64
2021-08-11,234.62
2021-08-12,239.92
2021-08-13,240.6
2021-08-16,243.34
2021-08-17,247.12
2021-08-18,242.08
2021-08-19,241.66
2021-08-20,243.04
2021-08-23,243.58
2021-08-24,241.65
2021-08-25,240.8
2021-08-26,241.32
2021-08-27,242.26
2021-08-30,244.18
2021-08-31,245.38
2021-09-01,246.13
2021-09-02,248.73
2021-09-03,251.36
2021-09-07,251.36
2021-09-08,256.28
2021-09-09,253.62
2021-09-10,251.85
2021-09-13,252.11
2021-09-14,253.91
2021-09-15,255.11
2021-09-16,256.08
2021-09-17,255.38
2021-09-20,252.76
2021-09-21,252.5
2021-09-22,250.35
2021-09-23,247.45
2021-09-24,246.83
2021-09-27,245.12
2021-09-28,243.46
2021-09-29,245.47
2021-09-30,239.65
2021-10-01,238.54
2021-10-04,234.51
2021-10-05,236.96
2021-10-06,239.09
2021-10-07,235.68
2021-10-08,232.59
2021-10-11,229.91
2021-10-12,232.41
2021-10-13,233.82
2021-10-14,236.59
2021-10-15,235.11
2021-10-18,232.46
2021-10-19,236.64
2021-10-20,240.7
2021-10-21,240.28
2021-10-22,240.89
2021-10-25,240.23
2021-10-26,240.17
2021-10-27,238.85
2021-10-28,232.67
2021-10-29,233.58
2021-11-01,236.95
2021-11-02,236.8
2021-11-03,240.83
2021-11-04,237.95
2021-11-05,237.59
2021-11-08,239.11
2021-11-09,237.54
2021-11-10,239.71
2021-11-11,238.85
2021-11-12,237.88
2021-11-15,237.56
2021-11-16,237.98
2021-11-17,243.59
2021-11-18,243.1
2021-11-19,242.37
2021-11-22,239.13
2021-11-23,240.39
2021-11-24,238.32
2021-11-26,238.94
2021-11-29,237.5
2021-11-30,231.19
2021-12-01,235.6
2021-12-02,235.87
2021-12-03,237.99
2021-12-06,239.96
2021-12-07,244.08
2021-12-08,240.26
2021-12-09,238.96
2021-12-10,238.82
2021-12-13,246.46
2021-12-14,241.72
2021-12-15,243.16
2021-12-16,250.75
2021-12-17,250.45
2021-12-20,246.07
2021-12-21,245.51
2021-12-22,241.62
2021-12-23,242.66
2021-12-27,245.01
2021-12-28,243.93
2021-12-29,246.44
2021-12-30,246.9
2021-12-31,245.17
2022-01-03,246.85
2022-01-04,245.46
2022-01-05,246.6
2022-01-06,243.46
2022-01-07,247.77
2022-01-10,252.66
2022-01-11,255.17
2022-01-12,255.34
2022-01-13,257.07
2022-01-14,256.03
2022-01-18,253.88
2022-01-19,257.25
2022-01-20,257.34
2022-01-21,257.99
2022-01-24,253.44
2022-01-25,251.62
2022-01-26,247.52
2022-01-27,244.89
2022-01-28,249.31
2022-01-31,247.76
2022-02-01,246.87
2022-02-02,250.23
2022-02-03,263.79
2022-02-04,262.1
2022-02-07,262.51
2022-02-08,269.55
2022-02-09,270.28
2022-02-10,265.11
2022-02-11,263.2
2022-02-14,262.15
2022-02-15,264.34
2022-02-16,264.32
2022-02-17,259.47
2022-02-18,257.41
2022-02-22,257.53
2022-02-23,261.92
2022-02-24,259.61
2022-02-25,265.87
2022-02-28,264.47
2022-03-01,264.58
2022-03-02,265.68
2022-03-03,265.99
2022-03-04,268.51
2022-03-07,269.12
2022-03-08,258.48
2022-03-09,258.19
2022-03-10,251.25
2022-03-11,248.12
2022-03-14,250.35
2022-03-15,252.2
2022-03-16,254.24
2022-03-17,255.71
2022-03-18,255.46
2022-03-21,260.88
2022-03-22,258.22
2022-03-23,255.39
2022-03-24,256.49
2022-03-25,259.0
2022-03-28,261.41
2022-03-29,263.0
2022-03-30,262.82
2022-03-31,259.32
2022-04-01,262.5
2022-04-04,258.31
2022-04-05,262.94
2022-04-06,270.65
2022-04-07,273.52
2022-04-08,275.42
2022-04-11,270.01
2022-04-12,269.18
2022-04-13,270.94
2022-04-14,271.68
2022-04-18,260.1
2022-04-19,263.49
2022-04-20,267.65
2022-04-21,264.89
2022-04-22,255.04
2022-04-25,258.46
2022-04-26,254.98
2022-04-27,252.95
2022-04-28,253.16
2022-04-29,247.19
2022-05-02,245.58
2022-05-03,248.83
2022-05-04,253.54
2022-05-05,259.64
2022-05-06,257.97
2022-05-09,252.2
2022-05-10,250.1
2022-05-11,248.99
2022-05-12,249.72
2022-05-13,248.44
2022-05-16,252.89
2022-05-17,256.26
2022-05-18,251.1
2022-05-19,251.14
2022-05-20,252.3
2022-05-23,257.0
2022-05-24,257.45
2022-05-25,252.16
2022-05-26,252.5
2022-05-27,256.46
2022-05-31,255.8
2022-06-01,251.4
2022-06-02,253.68
2022-06-03,252.34
2022-06-06,258.72
2022-06-07,257.92
2022-06-08,254.85
2022-06-09,248.37
2022-06-10,249.33
2022-06-13,241.85
2022-06-14,236.32
2022-06-15,236.79
2022-06-16,234.74
2022-06-17,235.33
2022-06-21,236.53
2022-06-22,237.27
2022-06-23,242.54
2022-06-24,250.92
2022-06-27,250.1
2022-06-28,244.53
2022-06-29,249.34
2022-06-30,246.53
2022-07-01,251.8
2022-07-05,247.93
2022-07-06,246.28
2022-07-07,246.39
2022-07-08,245.66
2022-07-11,243.7
2022-07-12,236.92
2022-07-13,235.46
2022-07-14,234.16
2022-07-15,239.24
2022-07-18,234.31
2022-07-19,238.46
2022-07-20,237.19
2022-07-21,241.08
2022-07-22,242.13
2022-07-25,242.63
2022-07-26,244.15
2022-07-27,244.34
2022-07-28,243.91
2022-07-29,244.31
2022-08-01,244.77
2022-08-02,243.02
2022-08-03,244.93
2022-08-04,252.51
2022-08-05,254.23
2022-08-08,255.97
2022-08-09,255.3
2022-08-10,258.56
2022-08-11,259.4
2022-08-12,263.69
2022-08-15,266.81
2022-08-16,267.78
2022-08-17,264.23
2022-08-18,263.71
2022-08-19,264.53
2022-08-22,260.75
2022-08-23,257.4
2022-08-24,258.35
2022-08-25,260.01
2022-08-26,253.73
2022-08-29,254.44
2022-08-30,253.17
2022-08-31,252.42
2022-09-01,255.25
2022-09-02,252.84
2022-09-06,252.07
2022-09-07,258.97
2022-09-08,260.5
2022-09-09,262.85
2022-09-12,264.23
2022-09-13,256.78
2022-09-14,258.95
2022-09-15,256.7
2022-09-16,254.32
2022-09-19,251.26
2022-09-20,244.11
2022-09-21,238.01
2022-09-22,237.19
2022-09-23,233.92
2022-09-26,231.64
2022-09-27,228.34
2022-09-28,230.37
2022-09-29,226.12
2022-09-30,222.83
2022-10-03,230.78
2022-10-04,236.97
2022-10-05,236.83
2022-10-06,228.4
2022-10-07,222.67
2022-10-10,219.81
2022-10-11,222.65
2022-10-12,220.79
2022-10-13,226.53
2022-10-14,224.7
2022-10-17,229.02
2022-10-18,230.63
2022-10-19,225.47
2022-10-20,222.58
2022-10-21,223.6
2022-10-24,225.21
2022-10-25,225.7
2022-10-26,232.88
2022-10-27,231.17
2022-10-28,235.26
2022-10-31,235.97
2022-11-01,233.88
2022-11-02,228.0
2022-11-03,221.0
2022-11-04,220.84
2022-11-07,220.94
2022-11-08,219.49
2022-11-09,218.29
2022-11-10,229.28
2022-11-11,227.67
2022-11-14,224.16
2022-11-15,222.37
2022-11-16,222.08
2022-11-17,219.91
2022-11-18,225.59
2022-11-21,234.69
2022-11-22,235.61
2022-11-23,237.34
2022-11-25,238.06
2022-11-28,237.34
2022-11-29,241.02
2022-11-30,249.34
2022-12-01,250.83
2022-12-02,252.38
2022-12-05,246.21
2022-12-06,244.39
2022-12-07,246.48
2022-12-08,247.97
2022-12-09,247.6
2022-12-12,254.06
2022-12-13,254.05
2022-12-14,254.04
2022-12-15,250.51
2022-12-16,249.51
2022-12-19,248.46
2022-12-20,249.24
2022-12-21,253.36
2022-12-22,253.59
2022-12-23,254.47
2022-12-27,255.3
2022-12-28,253.12
2022-12-29,256.9
2022-12-30,254.3
2023-01-03,256.18
2023-01-04,258.09
2023-01-05,255.31
2023-01-06,259.34
2023-01-09,252.45
2023-01-10,255.37
2023-01-11,256.15
2023-01-12,254.6
2023-01-13,255.85
2023-01-17,256.0
2023-01-18,253.57
2023-01-19,253.96
2023-01-20,253.81
2023-01-23,249.58
2023-01-24,245.75
2023-01-25,246.78
2023-01-26,249.14
2023-01-27,251.82
2023-01-30,250.13
2023-01-31,252.22
2023-02-01,254.17
2023-02-02,248.47
2023-02-03,245.84
2023-02-06,250.16
2023-02-07,253.19
2023-02-08,250.23
2023-02-09,245.23
2023-02-10,247.83
2023-02-13,247.25
2023-02-14,243.41
2023-02-15,243.55
2023-02-16,241.94
2023-02-17,244.52
2023-02-21,239.5
2023-02-22,240.4
2023-02-23,239.72
2023-02-24,237.92
2023-02-27,236.89
2023-02-28,234.55
2023-03-01,232.16
2023-03-02,233.96
2023-03-03,237.22
2023-03-06,236.22
2023-03-07,236.13
2023-03-08,235.23
2023-03-09,232.23
2023-03-10,229.71
2023-03-13,231.39
2023-03-14,232.89
2023-03-15,234.48
2023-03-16,238.0
2023-03-17,235.58
2023-03-20,238.49
2023-03-21,240.25
2023-03-22,238.92
2023-03-23,236.38
2023-03-24,240.5
2023-03-27,242.18
2023-03-28,241.23
2023-03-29,242.93
2023-03-30,245.17
2023-03-31,247.54
2023-04-03,246.95
2023-04-04,248.25
2023-04-05,251.67
2023-04-06,254.69
2023-04-10,253.53
2023-04-11,252.98
2023-04-12,253.85
2023-04-13,256.3
2023-04-14,255.5
2023-04-17,256.28
2023-04-18,253.59
2023-04-19,258.85
2023-04-20,261.91
2023-04-21,261.21
2023-04-24,262.02
2023-04-25,260.93
2023-04-26,258.51
2023-04-27,263.3
2023-04-28,264.31
2023-05-01,265.32
2023-05-02,263.79
2023-05-03,263.61
2023-05-04,252.46
2023-05-05,253.66
2023-05-08,251.5
2023-05-09,249.65
2023-05-10,251.05
2023-05-11,251.4
2023-05-12,252.51
2023-05-15,251.08
2023-05-16,250.37
2023-05-17,251.28
2023-05-18,251.57
2023-05-19,251.88
2023-05-22,251.04
2023-05-23,246.48
2023-05-24,245.25
2023-05-25,241.77
2023-05-26,241.12
2023-05-30,238.39
2023-05-31,241.76
2023-06-01,248.11
2023-06-02,251.79
2023-06-05,253.99
2023-06-06,250.46
2023-06-07,252.23
2023-06-08,249.5
2023-06-09,251.5
2023-06-12,250.71
2023-06-13,251.5
2023-06-14,253.33
2023-06-15,256.16
2023-06-16,258.63
2023-06-20,256.47
2023-06-21,257.31
2023-06-22,258.07
2023-06-23,256.55
2023-06-26,256.49
2023-06-27,258.25
2023-06-28,259.02
2023-06-29,260.52
2023-06-30,264.01
2023-07-03,261.92
2023-07-05,260.3
2023-07-06,258.87
2023-07-07,256.92
2023-07-10,257.56
2023-07-11,259.33
2023-07-12,258.66
2023-07-13,259.95
2023-07-14,259.39
2023-07-17,256.64
2023-07-18,256.32
2023-07-19,254.9
2023-07-20,263.41
2023-07-21,264.84
2023-07-24,279.97
2023-07-25,283.31
2023-07-26,282.8
2023-07-27,283.59
2023-07-28,280.32
2023-07-31,278.62
2023-08-01,278.54
2023-08-02,276.24
2023-08-03,268.7
2023-08-04,270.79
2023-08-07,275.22
2023-08-08,281.1
2023-08-09,281.53
2023-08-10,277.23
2023-08-11,282.31
2023-08-14,282.65
2023-08-15,279.66
2023-08-16,276.75
2023-08-17,275.54
2023-08-18,273.69
2023-08-21,275.62
2023-08-22,275.7
2023-08-23,277.08
2023-08-24,277.0
2023-08-25,280.01
2023-08-28,281.55
2023-08-29,281.47
2023-08-30,280.3
2023-08-31,279.45
2023-09-01,278.46
2023-09-05,272.88
2023-09-06,266.64
2023-09-07,267.06
2023-09-08,266.76
2023-09-11,267.18
2023-09-12,263.7
2023-09-13,265.01
2023-09-14,264.62
2023-09-15,263.74
2023-09-18,264.57
2023-09-19,265.96
2023-09-20,267.13
2023-09-21,265.04
2023-09-22,265.2
2023-09-25,266.77
2023-09-26,260.94
2023-09-27,258.8
2023-09-28,262.74
2023-09-29,258.53
2023-10-02,257.76
2023-10-03,258.9
2023-10-04,259.72
2023-10-05,261.05
2023-10-06,262.42
2023-10-09,265.8
2023-10-10,267.23
2023-10-11,261.3
2023-10-12,257.07
2023-10-13,258.7
2023-10-16,259.75
2023-10-17,259.3
2023-10-18,259.4
2023-10-19,257.48
2023-10-20,258.64
2023-10-23,255.93
2023-10-24,259.21
2023-10-25,255.57
2023-10-26,254.18
2023-10-27,251.6
2023-10-30,251.09
2023-10-31,252.78
2023-11-01,253.78
2023-11-02,255.92
2023-11-03,258.91
2023-11-06,259.1
2023-11-07,256.11
2023-11-08,255.92
2023-11-09,232.24
2023-11-10,234.65
2023-11-13,235.86
2023-11-14,233.34
2023-11-15,233.76
2023-11-16,235.07
2023-11-17,233.27
2023-11-20,233.67
2023-11-21,236.16
2023-11-22,236.8
2023-11-24,238.89
2023-11-27,238.86
2023-11-28,237.28
2023-11-29,235.69
2023-11-30,236.18
2023-12-01,238.25
2023-12-04,237.57
2023-12-05,233.6
2023-12-06,233.45
2023-12-07,233.54
2023-12-08,232.3
2023-12-11,233.39
2023-12-12,236.67
2023-12-13,240.47
2023-12-14,238.51
2023-12-15,237.01
2023-12-18,237.72
2023-12-19,240.62
2023-12-20,239.82
2023-12-21,243.13
2023-12-22,243.0
2023-12-26,243.3
2023-12-27,242.5
2023-12-28,243.03
2023-12-29,243.83
2024-01-02,245.42
2024-01-03,240.47
2024-01-04,242.91
2024-01-05,242.09
2024-01-08,247.73
2024-01-09,237.84
2024-01-10,238.41
2024-01-11,235.01
2024-01-12,236.27
2024-01-16,235.0
2024-01-17,234.3
2024-01-18,235.0
2024-01-19,235.89
2024-01-22,235.89
2024-01-23,238.3
2024-01-24,234.57
2024-01-25,236.57
2024-01-26,236.65
2024-01-29,237.85
2024-01-30,236.21
2024-01-31,238.81
2024-02-01,242.35
2024-02-02,237.19
2024-02-05,235.07
2024-02-06,238.68
2024-02-07,239.48
2024-02-08,240.71
2024-02-09,243.75
2024-02-12,243.37
2024-02-13,239.07
2024-02-14,238.61
2024-02-15,239.96
2024-02-16,240.76
2024-02-20,240.66
2024-02-21,245.32
2024-02-22,243.62
2024-02-23,246.2
2024-02-26,241.72
2024-02-27,241.24
